CountyFIPS,State,County,Pop2010,OHU2010,LAPOP1_10,LAPOP05_10,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,LALOWI1_10,LALOWI05_10,HUNVFlag,LowIncomeTracts,LATracts_half,LATracts1,LATracts10,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LATractsVehicle_20,Urban,MedianFamilyIncome,PovertyRate,lapophalfshare,lalowihalfshare,lakidshalfshare,laseniorshalfshare,lawhitehalfshare,lablackhalfshare,laasianhalfshare,lanhopihalfshare,laaianhalfshare,laomultirhalfshare,lahisphalfshare,lahunvhalfshare,lasnaphalfshare,lapop1share,lalowi1share,lakids1share,laseniors1share,lawhite1share,lablack1share,laasian1share,lanhopi1share,laaian1share,laomultir1share,lahisp1share,lahunv1share,lasnap1share,lalowi10share,lahunv10share,lapop10share,lasnap10share,lakids10share,laseniors10share,lawhite10share,lablack10share,laasian10share,lanhopi10share,laaian10share,laomultir10share,lahisp10share,uninsured_pct,diabetes_pct,housing_insecure_pct,no_transport_pct,inactivity_pct,obesity_pct,utility_risk_pct,stores_per_10k,food_assistance_per_10k,centroid_lat,centroid_lon,households_with_snap,labor_force,under_18_total,commuters_total,no_vehicle_rate,unemployment_rate,under_18_rate,public_transit_rate,"Population, low access to store (%), 2019","Low income & low access to store (%), 2019","Households, no car & low access to store (%), 2019","SNAP households, low access to store (%), 2019","Children, low access to store (%), 2019","Seniors, low access to store (%), 2019","White, low access to store (%), 2019","Black, low access to store (%), 2019","Hispanic ethnicity, low access to store (%), 2019","Asian, low access to store (%), 2019","American Indian or Alaska Native, low access to store (%), 2019","Hawaiian or Pacific Islander, low access to store (%), 2019","Multiracial, low access to store (%), 2019",Overall Food Insecurity Rate,# of Food Insecure Persons Overall,SNAP Threshold,% FI ≤ SNAP Threshold,% FI > SNAP Threshold,Child Food Insecurity Rate,# of Food Insecure Children,% food insecure children in HH w/ HH incomes below 185 FPL,% food insecure children in HH w/ HH incomes above 185 FPL,Cost Per Meal,Weighted weekly $ needed by FI,Weighted Annual Food Budget Shortfall,Rural-Urban Continuum Code (2013),Rural-Urban Continuum Code (2023),Census Region,Census Division,FNS Region,Overall Food Insecurity Rate MissingFlag,Child Food Insecurity Rate MissingFlag,"SNAP redemptions/SNAP-authorized stores, 2023","SNAP participants pct pop, 2022","SNAP participants change pct pop, 2017-22","SNAP benefits per capita, 2022","SNAP participants pct eligible pop, 2019","SNAP online application, 2020","SNAP Combined Application Project , 2020","SNAP Broad-based Categorical Eligibility, 2020","SNAP simplified reporting, 2020","National School Lunch Program participants pct children, 2021","National School Lunch Program participants change pct children, 2017-21","Students eligible for free lunch pct, 2015","Students eligible for reduced-price lunch pct, 2015","School Breakfast Program participants pct children, 2021","School Breakfast Program participants change pct children, 2017-21","Summer Food Service Program participants pct children, 2021","Summer Food Service Program participants change pct children, 2017-21","WIC participants pct pop, 2021","WIC participants change pct pop, 2017-21","WIC infant and children participants pct infant & children, 2021","WIC infant and children participants change pct infant & children, 2016-21","WIC women participants pct women, 2021","WIC women participants change pct women, 2016-21","Child & Adult Care pct pop, 2021","Child & Adult Care change pct pop, 2012-17","FDPIR Sites, 2015","Food Banks, 2021",snap_participation_rate,snap_category,food_insecurity_risk_index,Vulnerability_Score_PCA,high_low_access,propensity_score,Food Vulnerability,vulnerability_score
1021,Alabama,Chilton County,43643,16558,4727.64,6010.21,18053.0,10960.0,5921.0,36713.0,4230.0,130.0,55.0,155.0,2360.0,3420.0,823.0,3047.0,1907.0,2428.87,1,1,1,1,0,1,1,1,1,1,0,56825.82,18.52,94.53,92.4,95.18,93.42,94.62,92.19,96.86,84.99,96.01,97.01,96.35,93.86,92.88,84.56,82.2,85.02,82.84,85.6,77.27,87.98,71.73,86.69,87.03,87.29,82.45,82.57,0.45,0.07,1.08,0.16,0.23,0.18,1.0,0.03,0.0,0.0,0.02,0.03,0.03,11.62,14.27,13.38,9.48,31.44,40.25,8.85,0.0,0.0,-1251661.2,1241632.36,2926.0,18726.0,10635.0,17263.0,0.05,0.06,0.24,0.0,10.19,4.37,3.74,14.99,85.28,81.24,86.79,64.92,86.82,78.9,90.89,87.7,84.82,15.4,6890.0,1.3,0.54,0.46,0.14,1480.0,0.97,0.03,3.5,20.4,4263000.0,1.0,1.0,South,East South Central,Southeast,0,0,1229077.67,15.26,0.0,46.44,80.0,1.0,0.0,1.0,1.0,19.16,0.0,55.92,5.17,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,17.67,10-20%,0.24,-0.18,0,0.07,-18.27,0.581075018125311
1023,Alabama,Choctaw County,13859,5866,3372.21,3372.21,6032.0,3141.0,2519.0,7731.0,6012.0,12.0,0.0,18.0,86.0,73.0,542.0,1321.0,1807.81,1807.81,1,1,0,0,1,1,1,0,1,1,0,48882.93,21.97,96.55,98.77,96.37,96.54,95.48,98.39,48.62,0.0,93.55,94.52,96.37,97.16,100.0,88.94,91.56,88.56,87.49,87.93,90.43,41.26,0.0,86.0,85.85,88.85,86.75,92.18,13.04,3.5,24.33,6.71,5.36,3.9,6.81,17.4,0.0,0.0,0.04,0.09,0.1,10.75,20.05,17.68,12.32,35.9,44.98,12.82,0.0,0.0,-1363979.84,1109141.64,1206.0,4531.0,2603.0,4075.0,0.09,0.08,0.2,0.0,24.33,13.04,8.08,21.72,89.36,85.52,86.39,92.49,84.68,65.92,78.07,59.93,75.93,15.7,2010.0,1.3,0.6,0.4,0.25,640.0,0.8,0.2,3.36,19.59,1194000.0,9.0,9.0,South,East South Central,Southeast,0,0,363016.7,15.26,0.0,61.87,80.0,1.0,0.0,1.0,1.0,19.16,0.0,56.79,0.0,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,20.56,20-30%,0.31,2.03,1,0.83,202.55,1.8666130622760826
1025,Alabama,Clarke County,25833,10337,10185.65,12099.14,10858.0,6389.0,4174.0,14070.0,11336.0,77.0,4.0,103.0,243.0,271.0,957.0,1829.0,4740.44,5566.77,1,1,1,1,1,1,1,1,1,1,0,53211.91,25.35,92.91,94.56,93.44,92.0,91.43,94.64,73.61,42.59,84.55,91.59,94.05,97.66,96.69,79.17,83.59,79.74,75.93,77.63,80.79,60.93,21.24,67.45,77.79,77.34,87.11,84.62,7.36,1.7,14.39,2.92,3.47,2.44,5.42,8.81,0.01,0.0,0.04,0.11,0.08,10.82,18.69,17.83,12.21,34.7,44.17,12.54,4.97,0.0,-1395603.82,1154145.89,1585.0,8850.0,5287.0,7663.0,0.08,0.12,0.22,0.0,39.43,18.35,8.63,15.53,79.58,75.87,77.62,81.37,74.21,66.44,67.85,50.0,75.33,16.3,3810.0,1.3,0.62,0.38,0.24,1250.0,0.71,0.3,3.3,19.22,2222000.0,7.0,7.0,South,East South Central,Southeast,0,0,1656536.36,15.26,0.0,62.38,80.0,1.0,0.0,1.0,1.0,19.16,0.0,53.25,3.23,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,15.33,10-20%,0.34,2.54,1,0.99,254.26,2.026970960328721
1027,Alabama,Clay County,13932,5670,978.47,978.47,5793.0,3144.0,2449.0,11380.0,2066.0,24.0,0.0,55.0,407.0,399.0,218.0,820.0,414.42,414.42,0,1,0,0,0,0,0,0,0,0,0,50240.72,18.83,88.8,91.09,89.58,84.63,89.45,86.92,71.82,0.0,87.62,87.03,82.82,68.46,90.63,75.92,75.58,75.35,72.36,80.63,58.16,56.71,0.0,81.01,73.62,64.68,50.3,77.29,2.97,0.09,7.02,0.97,1.55,1.24,6.55,0.34,0.01,0.0,0.02,0.11,0.1,10.72,16.18,13.35,9.88,31.88,42.1,9.28,3.75,0.0,-1192720.85,1314230.05,652.0,5843.0,2778.0,5457.0,0.05,0.05,0.21,0.0,7.02,2.97,2.36,11.23,75.63,70.79,81.92,44.94,52.76,26.51,79.68,59.93,67.78,15.0,2130.0,1.3,0.56,0.44,0.15,460.0,1.0,0.0,3.19,18.58,1201000.0,9.0,9.0,South,East South Central,Southeast,0,0,197633.32,15.26,0.0,34.04,80.0,1.0,0.0,1.0,1.0,19.16,0.0,52.12,9.61,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,11.5,10-20%,0.21,-0.85,0,0.05,-84.72,0.6495237666702952
1029,Alabama,Cleburne County,14972,5891,1258.85,1258.85,6156.0,3551.0,2361.0,14079.0,498.0,23.0,10.0,51.0,311.0,307.0,231.0,874.0,303.16,303.16,0,1,0,0,0,0,0,0,0,0,0,53030.1,18.87,91.13,90.98,92.15,89.93,91.28,90.44,78.95,63.36,85.12,89.56,89.3,91.97,92.13,83.21,82.04,84.14,81.35,83.62,80.18,77.05,63.36,81.7,78.03,77.61,83.24,83.98,2.02,0.19,5.95,0.66,1.42,0.85,5.83,0.01,0.0,0.0,0.01,0.1,0.13,10.22,15.05,11.9,9.05,31.22,37.9,8.28,9.39,0.0,-1142782.56,1338486.14,842.0,6068.0,3383.0,5428.0,0.05,0.06,0.23,0.0,5.95,2.02,3.31,10.98,84.62,79.98,84.45,53.29,78.76,82.61,78.26,80.0,76.09,15.5,2330.0,1.3,0.55,0.45,0.14,500.0,1.0,0.0,3.65,21.28,1504000.0,8.0,8.0,South,East South Central,Southeast,0,0,265566.89,15.26,0.0,47.14,80.0,1.0,0.0,1.0,1.0,19.16,0.0,44.19,7.3,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,14.29,10-20%,0.21,-0.85,0,0.02,-84.63,0.5649251583711083
1031,Alabama,Coffee County,49948,19849,22096.14,29598.82,17065.0,12084.0,7210.0,37330.0,8359.0,644.0,100.0,645.0,2870.0,3180.0,1189.0,2532.0,4491.27,7652.03,1,1,1,1,1,1,1,1,1,1,0,64462.58,15.49,87.25,82.17,87.28,86.55,89.29,81.82,82.35,51.56,87.56,86.01,85.45,79.39,86.17,71.27,66.25,71.34,66.87,74.41,60.33,66.49,22.45,72.62,68.3,66.3,58.82,70.39,1.63,0.15,4.88,0.67,1.19,0.82,4.54,0.08,0.01,0.0,0.13,0.11,0.04,11.41,15.21,14.21,10.44,30.59,40.98,9.98,4.45,0.0,-1399955.91,1331987.65,2572.0,23241.0,12259.0,22345.0,0.06,0.06,0.24,0.0,32.15,8.99,2.54,8.15,66.74,63.25,73.97,39.51,53.74,61.83,83.11,33.96,58.91,14.6,7770.0,1.3,0.51,0.49,0.17,2170.0,0.78,0.22,3.87,22.52,5307000.0,4.0,4.0,South,East South Central,Southeast,0,0,1700162.33,15.26,0.0,40.25,80.0,1.0,0.0,1.0,1.0,19.16,0.0,41.57,5.4,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,12.96,10-20%,0.22,0.19,1,0.79,19.39,0.2352353650815234
1033,Alabama,Colbert County,54428,22773,20967.14,33227.35,19849.0,12034.0,9463.0,43789.0,8768.0,229.0,20.0,267.0,1355.0,1093.0,1322.0,2601.0,4805.61,9625.57,1,1,1,1,1,1,1,1,1,1,1,57815.21,16.52,87.88,86.43,87.77,87.77,88.17,84.6,87.56,45.69,81.49,86.65,85.06,88.51,89.11,70.2,69.06,70.3,70.05,70.86,64.56,71.1,33.55,65.63,66.3,65.42,71.24,70.78,0.57,0.05,1.86,0.19,0.39,0.32,1.77,0.01,0.0,0.0,0.04,0.04,0.08,10.03,15.8,13.8,9.98,29.56,38.32,9.75,2.37,0.0,-1063458.26,1114945.86,2845.0,23871.0,11553.0,22521.0,0.05,0.04,0.21,0.0,32.89,8.83,3.51,6.34,67.29,64.04,70.08,49.73,59.37,69.56,75.32,70.58,61.14,14.9,8480.0,1.3,0.45,0.55,0.17,2010.0,0.76,0.24,3.79,22.07,5677000.0,3.0,3.0,South,East South Central,Southeast,0,0,1532411.97,15.26,0.0,35.27,80.0,1.0,0.0,1.0,1.0,19.16,0.0,43.71,6.04,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,12.49,10-20%,0.2,0.2,1,0.68,20.36,0.1258572571779371
1035,Alabama,Conecuh County,13228,5625,4359.9,4359.9,7228.0,3042.0,2362.0,6788.0,6149.0,17.0,1.0,44.0,229.0,161.0,309.0,813.0,1757.87,1757.87,1,1,0,0,1,1,1,0,1,1,0,41528.7,22.76,92.8,96.59,91.39,95.36,96.28,90.3,99.45,24.58,100.0,84.38,80.17,100.0,100.0,76.65,76.79,71.83,81.02,85.36,70.4,89.15,24.58,88.33,70.2,65.34,89.24,86.27,13.29,1.7,26.36,4.65,5.13,5.61,18.78,7.09,0.03,0.0,0.09,0.36,0.16,12.08,21.16,19.46,13.84,38.0,45.98,14.66,7.26,0.0,-1411162.29,1236944.9,624.0,4663.0,2604.0,4194.0,0.07,0.09,0.21,0.0,26.36,13.29,4.56,13.15,69.8,82.04,85.82,66.97,47.25,76.23,92.62,100.0,61.81,12.7,1490.0,1.3,0.62,0.38,0.24,590.0,0.98,0.02,3.34,19.43,878000.0,7.0,7.0,South,East South Central,Southeast,0,0,344847.63,15.26,0.0,60.56,80.0,1.0,0.0,1.0,1.0,19.16,0.0,61.31,0.0,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,11.09,10-20%,0.3,1.02,1,0.97,101.63,1.9243394454161875
1037,Alabama,Coosa County,11539,4794,2606.29,2606.29,4275.0,2370.0,1970.0,7648.0,3582.0,16.0,15.0,40.0,238.0,230.0,182.0,422.0,890.49,890.49,0,1,0,0,1,1,1,0,0,0,0,46458.47,14.19,95.11,99.59,94.93,94.49,97.34,93.57,100.0,31.68,82.33,97.41,98.38,100.0,100.0,89.71,93.13,90.03,87.03,93.93,86.7,100.0,31.68,80.46,93.65,94.92,89.95,94.78,7.72,0.55,22.59,2.04,4.01,4.54,18.45,3.82,0.01,0.0,0.03,0.27,0.24,10.87,18.03,15.03,10.53,33.1,42.37,10.47,0.0,0.0,-1235216.85,1283646.5,447.0,4326.0,1801.0,4075.0,0.04,0.03,0.17,0.0,22.59,7.72,3.51,9.19,89.22,87.8,96.4,75.33,93.88,100.0,77.2,100.0,91.75,12.7,1320.0,1.3,0.46,0.54,0.2,330.0,0.84,0.16,3.56,20.74,830000.0,8.0,8.0,South,East South Central,Southeast,0,0,103260.77,15.26,0.0,47.27,80.0,1.0,0.0,1.0,1.0,19.16,0.0,44.19,7.3,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,9.32,5-10%,0.18,0.01,1,0.49,1.4,0.6596075110083144
1039,Alabama,Covington County,37765,15531,6056.16,9120.95,14659.0,8523.0,6939.0,32022.0,4716.0,155.0,1.0,214.0,657.0,483.0,785.0,2155.0,2069.71,3587.84,1,1,1,1,1,1,1,1,1,1,0,55705.93,18.44,89.1,91.26,89.19,88.68,88.82,90.08,83.26,9.76,87.18,88.33,83.98,89.01,89.71,70.36,72.17,70.23,69.65,70.94,69.73,61.16,9.76,68.45,69.13,65.9,72.49,72.27,2.68,0.23,7.78,0.77,1.57,1.53,7.47,0.19,0.01,0.0,0.04,0.07,0.05,10.51,16.89,13.76,10.27,32.61,38.54,9.89,1.34,0.0,-1423634.38,1290864.85,2225.0,16174.0,8163.0,14646.0,0.05,0.08,0.22,0.0,12.92,5.48,2.9,9.15,69.58,68.27,73.06,53.81,58.87,41.45,70.92,100.0,64.23,15.9,5960.0,1.3,0.56,0.44,0.17,1390.0,0.82,0.18,3.32,19.36,3500000.0,6.0,6.0,South,East South Central,Southeast,0,0,1589069.66,15.26,0.0,50.92,80.0,1.0,0.0,1.0,1.0,19.16,0.0,49.55,6.5,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,14.33,10-20%,0.25,-0.54,0,0.2,-53.96,0.7638818770170014
1041,Alabama,Crenshaw County,13906,5652,6084.73,6084.73,5976.0,3308.0,2210.0,10097.0,3254.0,189.0,8.0,57.0,301.0,204.0,332.0,938.0,1878.17,1878.17,0,1,0,0,1,1,1,0,0,0,0,54048.18,15.73,89.18,90.62,89.16,85.47,90.79,84.56,80.89,1.43,89.79,89.25,84.4,95.37,96.24,77.78,80.56,76.98,73.1,81.39,66.45,56.26,0.0,82.11,75.17,76.36,83.14,83.82,13.51,1.59,29.49,5.1,7.27,4.16,21.1,7.74,0.04,0.0,0.09,0.53,0.25,10.85,16.97,15.15,10.72,32.68,40.73,10.48,0.0,0.0,-1368783.01,1296178.24,765.0,5869.0,3106.0,5641.0,0.07,0.03,0.22,0.01,29.49,13.51,5.01,14.45,77.34,71.31,81.46,69.54,65.97,31.15,79.97,0.0,74.18,13.3,1770.0,1.3,0.55,0.45,0.16,480.0,0.84,0.16,3.9,22.69,1218000.0,8.0,8.0,South,East South Central,Southeast,0,0,398173.14,15.26,0.0,56.98,80.0,1.0,0.0,1.0,1.0,19.16,0.0,44.19,7.3,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,13.54,10-20%,0.21,1.28,1,0.97,127.91,0.40670810561312454
1043,Alabama,Cullman County,80406,31864,10482.99,19890.88,32859.0,18641.0,12810.0,76133.0,856.0,343.0,18.0,408.0,2648.0,3454.0,1279.0,3677.0,2286.54,5932.88,1,1,1,1,1,1,1,0,1,1,0,53823.77,15.83,94.17,92.49,94.61,93.49,94.15,94.72,92.56,57.07,95.82,94.46,93.89,94.17,94.92,80.42,77.45,80.96,79.24,80.39,79.24,79.11,47.91,81.75,81.55,81.4,81.62,81.4,0.57,0.05,1.34,0.16,0.31,0.19,1.32,0.0,0.0,0.0,0.0,0.01,0.02,9.97,13.56,11.35,8.54,27.37,36.46,7.7,1.09,0.0,-1113207.25,1208142.58,3541.0,36063.0,18705.0,33790.0,0.04,0.05,0.23,0.0,8.42,2.84,2.79,9.06,81.65,75.95,80.71,75.05,67.67,65.35,87.5,79.61,74.82,14.4,12570.0,1.3,0.43,0.57,0.11,2210.0,0.95,0.06,3.69,21.5,8196000.0,4.0,4.0,South,East South Central,Southeast,0,0,1648254.44,15.26,0.0,26.58,80.0,1.0,0.0,1.0,1.0,19.16,0.0,43.14,8.49,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,11.11,10-20%,0.18,-0.91,0,0.04,-91.42,0.04935637798092474
1045,Alabama,Dale County,50251,20065,16322.62,31048.16,19872.0,12477.0,6759.0,37236.0,9679.0,534.0,44.0,371.0,2387.0,2821.0,1023.0,3582.0,4419.83,6692.0,1,1,1,1,1,1,1,1,1,1,0,55944.83,18.54,93.6,96.02,93.18,93.88,94.27,91.82,91.33,77.76,95.86,93.06,95.15,82.83,96.37,80.72,82.1,80.26,81.48,81.91,76.45,77.35,71.37,82.53,80.27,81.71,67.4,83.37,0.55,0.03,1.35,0.3,0.37,0.21,1.11,0.2,0.0,0.0,0.0,0.03,0.08,11.06,16.04,15.14,11.23,31.77,41.32,10.89,1.83,0.0,-1390575.94,1367023.75,3328.0,19554.0,11385.0,20189.0,0.05,0.08,0.23,0.0,23.13,8.8,3.14,13.8,80.85,78.69,85.15,63.16,83.9,77.9,85.69,88.3,82.57,16.1,7970.0,1.3,0.55,0.46,0.21,2400.0,0.77,0.23,3.52,20.52,4961000.0,4.0,4.0,South,East South Central,Southeast,0,0,1399233.83,15.26,0.0,52.56,80.0,1.0,0.0,1.0,1.0,19.16,0.0,44.19,7.3,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,16.59,10-20%,0.26,0.4,1,0.71,39.87,0.9252390712335057
1047,Alabama,Dallas County,43820,17064,7753.31,20275.1,22264.0,11595.0,6165.0,12769.0,30423.0,149.0,11.0,85.0,383.0,309.0,2205.0,5071.0,3841.76,11887.19,1,1,1,1,1,1,1,1,1,1,0,43282.81,31.23,82.83,88.68,82.75,83.76,82.51,82.47,59.34,40.84,81.84,81.62,84.78,84.79,84.69,57.58,60.85,56.81,59.71,69.19,54.36,38.25,25.74,57.47,53.4,50.0,53.68,58.33,6.08,1.28,9.66,3.16,2.24,1.78,2.52,7.05,0.0,0.01,0.01,0.07,0.07,12.02,22.22,23.79,16.64,37.72,46.34,18.58,2.04,0.0,-1314793.0,1213183.53,4848.0,16129.0,9429.0,14029.0,0.14,0.11,0.24,0.0,15.23,8.77,4.9,14.24,51.82,55.79,74.15,46.55,51.04,26.97,62.15,56.09,50.27,16.1,6320.0,1.3,0.68,0.32,0.32,3020.0,0.8,0.2,3.49,20.35,3900000.0,4.0,4.0,South,East South Central,Southeast,0,0,2000231.78,15.26,0.0,95.29,80.0,1.0,0.0,1.0,1.0,19.16,0.0,66.28,0.0,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,1.0,28.41,20-30%,0.45,0.44,0,0.51,43.63,2.4056429194642526
1049,Alabama,DeKalb County,71109,26842,13078.45,29369.91,34839.0,18366.0,9875.0,60087.0,1078.0,203.0,147.0,969.0,8625.0,9690.0,1391.0,4953.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,47170.61,22.1,93.54,91.51,93.45,92.5,93.69,93.3,92.23,73.26,93.97,94.19,93.79,90.77,93.72,81.13,78.84,80.74,78.13,82.95,78.02,82.05,69.17,79.66,78.26,78.83,77.12,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91,15.52,14.7,11.08,33.38,38.44,10.06,3.93,0.0,-1061331.17,1299190.13,4707.0,30858.0,17510.0,29311.0,0.05,0.04,0.25,0.0,0.0,0.0,3.94,14.98,79.55,78.49,83.81,56.37,65.76,75.4,81.18,86.32,65.66,16.1,11500.0,1.3,0.63,0.37,0.14,2520.0,1.0,0.0,3.25,18.95,6611000.0,6.0,6.0,South,East South Central,Southeast,0,0,2117259.57,15.26,0.0,52.71,80.0,1.0,0.0,1.0,1.0,19.16,0.0,55.35,5.01,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,17.54,10-20%,0.24,-0.82,0,0.0,-81.91,0.6314993190251765
1051,Alabama,Elmore County,79303,28301,47088.3,69090.65,21295.0,18707.0,9436.0,60455.0,15900.0,518.0,63.0,285.0,2082.0,2129.0,1364.0,3711.0,3952.66,5705.25,1,1,1,1,0,1,1,1,1,1,0,70297.84,12.51,93.94,90.62,94.35,92.84,93.23,95.75,90.66,77.55,89.48,93.36,94.13,87.53,90.05,82.53,80.82,82.04,81.94,82.03,84.36,73.43,67.78,77.29,77.82,78.39,75.3,78.45,0.01,0.0,0.03,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,9.35,13.76,13.1,9.24,26.96,39.38,9.1,2.22,0.0,-1270853.69,1298650.91,3692.0,35832.0,18229.0,34080.0,0.05,0.05,0.22,0.0,19.0,4.98,3.71,9.94,80.75,83.15,82.8,84.1,68.71,63.15,77.91,59.82,68.92,11.6,10140.0,1.3,0.41,0.59,0.13,2480.0,0.74,0.26,3.78,22.0,6768000.0,2.0,2.0,South,East South Central,Southeast,0,0,2305755.61,15.26,0.0,30.69,80.0,1.0,0.0,1.0,1.0,19.16,0.0,46.0,7.4,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,13.05,10-20%,0.18,-0.24,0,0.1,-23.9,-0.0985293966900525
1053,Alabama,Escambia County,38319,14157,4666.92,7054.78,17133.0,8679.0,5812.0,23784.0,12220.0,92.0,12.0,1288.0,923.0,718.0,657.0,2270.0,2175.2,3610.38,1,1,1,1,1,1,1,1,1,1,0,46319.64,23.75,90.23,90.74,89.69,90.83,92.65,87.85,83.87,76.49,90.53,88.86,86.62,83.19,91.66,69.05,70.02,68.46,68.92,73.08,63.81,56.61,38.95,74.52,64.68,61.24,64.75,70.63,2.73,0.34,5.55,0.91,1.26,0.83,4.54,0.63,0.01,0.0,0.21,0.17,0.09,12.78,18.81,19.09,14.11,35.58,43.77,14.35,3.78,0.0,-1447352.45,1225720.73,2052.0,14365.0,8288.0,12649.0,0.05,0.11,0.22,0.0,10.64,5.68,2.51,10.73,65.57,64.76,73.3,59.19,64.81,55.23,86.09,25.0,68.36,17.1,6310.0,1.3,0.63,0.37,0.23,1960.0,0.94,0.06,3.33,19.4,3714000.0,6.0,6.0,South,East South Central,Southeast,0,0,1458040.04,15.26,0.0,58.45,80.0,1.0,0.0,1.0,1.0,19.16,0.0,64.73,4.93,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,14.49,10-20%,0.32,-0.53,0,0.26,-52.98,1.7069972064741994
1055,Alabama,Etowah County,104430,42036,63479.45,81019.61,39751.0,23986.0,16508.0,83823.0,15796.0,672.0,171.0,448.0,3520.0,3447.0,2441.0,5477.0,13991.45,21812.6,1,1,1,1,0,1,1,1,1,1,1,56931.46,17.32,87.92,86.14,88.32,87.2,88.29,86.74,84.55,36.27,84.71,85.27,86.22,83.26,90.12,72.15,70.41,71.85,72.6,74.29,69.88,68.41,30.54,68.84,70.72,71.48,68.56,74.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11,17.78,17.05,12.45,35.88,45.42,12.48,1.17,0.0,-1110535.34,1284996.64,5569.0,45149.0,22169.0,41552.0,0.06,0.06,0.22,0.0,40.66,13.4,2.85,8.17,70.46,72.56,78.88,34.29,50.23,54.25,71.53,18.39,56.99,15.0,15490.0,1.3,0.53,0.47,0.17,3900.0,0.84,0.16,3.63,21.14,9935000.0,3.0,3.0,South,East South Central,Southeast,0,0,3136384.88,15.26,0.0,43.32,80.0,1.0,0.0,1.0,1.0,19.16,0.0,50.73,8.74,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,13.25,10-20%,0.24,0.85,1,0.99,85.49,0.8256661012604882
1057,Alabama,Fayette County,17241,7100,193.37,193.37,7464.0,3837.0,3084.0,14910.0,1969.0,37.0,0.0,52.0,273.0,204.0,483.0,1282.0,74.13,74.13,1,1,0,0,0,0,0,0,0,1,0,48942.99,19.79,87.6,89.01,86.57,87.08,88.44,81.69,87.85,0.0,91.23,89.15,86.78,79.62,88.47,71.83,74.37,69.85,72.51,73.36,61.27,69.14,0.0,85.24,71.6,70.51,65.24,71.95,0.43,0.04,0.95,0.22,0.22,0.13,0.71,0.23,0.0,0.0,0.0,0.01,0.0,10.64,16.44,13.22,9.88,32.28,40.34,9.38,2.43,0.0,-1170254.6,1134676.37,1289.0,6766.0,3480.0,6275.0,0.08,0.06,0.21,0.0,0.95,0.43,4.11,12.59,70.24,71.14,75.23,46.56,66.46,61.0,80.49,59.93,68.17,17.3,2840.0,1.3,0.6,0.4,0.2,710.0,0.85,0.15,3.24,18.86,1625000.0,6.0,6.0,South,East South Central,Southeast,0,0,540018.39,15.26,0.0,53.86,80.0,1.0,0.0,1.0,1.0,19.16,0.0,49.9,7.99,12.96,0.0,16.81,10.39,2.24,0.0,37.8,4.89,11.53,8.22,1.16,0.0,0.0,0.0,18.15,10-20%,0.25,-0.9,0,0.0,-90.27,0.9637439761808726
